fixture_id,season_id,y_true,y_pred,p_home,p_draw,p_away
197601609,6527,D,A,0.30652593102102615,0.27000080184906416,0.42347326712990974
197601611,6597,A,A,0.33363538335037485,0.3246500914667716,0.34171452518285356
197601612,6435,H,D,0.28996970510184006,0.3724759656855043,0.33755432921265577
197601613,6526,A,A,0.17460705145573996,0.40499295377785893,0.42039999476640116
197601614,6527,D,H,0.4312970429749765,0.25720375415266555,0.311499202872358
197601615,6435,H,A,0.1967684178026353,0.3521877765659743,0.45104380563139035
197601616,6597,A,H,0.41552765770339334,0.389955250362243,0.19451709193436356
197601617,6597,H,H,0.6471403924814013,0.2735347362419855,0.07932487127661327
197601618,6597,H,A,0.09325904060493603,0.28051919161652833,0.6262217677785356
197601619,6597,A,A,0.09633387574443113,0.32477307238931136,0.5788930518662575
197601620,6526,A,A,0.09074925832832241,0.2788908407041439,0.6303599009675338
197601621,6435,D,D,0.3430788958030916,0.3535136355856305,0.30340746861127793
197601626,6435,H,A,0.23677122796996927,0.336903474593636,0.4263252974363948
197601627,6526,A,D,0.3010262534534902,0.43520568131995185,0.26376806522655805
197601628,6527,H,H,0.4153074936812911,0.3403502731970358,0.24434223312167308
197601629,6597,H,D,0.30413341558887524,0.4406930496925135,0.2551735347186114
198896599,6484,D,H,0.4904582058883928,0.27719766923914985,0.23234412487245734
198896601,6484,H,H,0.7651548613448036,0.10347506443544152,0.13137007421975488
198896602,6484,A,H,0.4460970176043995,0.2231395461898918,0.3307634362057088
198896604,6484,A,H,0.4147108387806866,0.3029792545854871,0.28230990663382627
198896611,6484,H,A,0.29993007813750416,0.3064407007091994,0.3936292211532965
198896612,6484,A,H,0.5320073725871994,0.28191847027903555,0.18607415713376496
198896613,6484,H,H,0.6045381737228536,0.21926385098110812,0.1761979752960383
198896614,6484,D,H,0.48779332083685994,0.2540409781782065,0.2581657009849337
198896615,6484,D,H,0.5214714481452734,0.2823416347315521,0.19618691712317451
199259549,6484,A,A,0.11964385592942624,0.11862630959166844,0.7617298344789054
200191796,6484,A,A,0.2638493768825953,0.15701083032422514,0.5791397927931796
200191797,6484,A,H,0.34080998385702793,0.3239261622121256,0.33526385393084646
200191798,6484,D,A,0.1808105482255589,0.38585009282348737,0.4333393589509539
200191799,6484,A,D,0.25130337800029046,0.39504700419048794,0.3536496178092216
200191800,6484,D,A,0.3585815866584367,0.2606399615307688,0.3807784518107945
200191801,6484,A,A,0.2447942292568176,0.1966213528835159,0.5585844178596665
200191802,6484,A,A,0.3301943753006046,0.24907402544294427,0.4207315992564512
200191803,6484,H,A,0.2606949252875148,0.21186140219372926,0.5274436725187559
200191805,6484,A,A,0.3092268621354713,0.2982024005983667,0.392570737266162
200191806,6484,D,H,0.767557445796349,0.1319283389866973,0.10051421521695382
200713990,6526,H,H,0.679663452701018,0.22985522265913705,0.0904813246398449
200713993,6435,D,H,0.4318693975240543,0.3104239451667141,0.25770665730923153
200713994,6526,A,A,0.10094429518809171,0.2699844734992677,0.6290712313126405
200713997,6435,H,H,0.48968747803821716,0.3307646509820728,0.17954787097970987
200713998,6435,A,A,0.16021977448715635,0.3874766544692495,0.4523035710435941
200713999,6526,H,H,0.7079656828680915,0.21960235499086458,0.07243196214104398
200714000,6597,A,A,0.3644201993735874,0.26290406852452997,0.37267573210188276
200714001,6435,H,H,0.4533598033009369,0.4446499920883016,0.1019902046107615
200714002,6597,H,H,0.6213474545512067,0.1915732836783911,0.1870792617704022
200714003,6526,H,D,0.34691124708394544,0.359133834359505,0.29395491855654954
200714005,6435,D,H,0.4258154289955931,0.3645998279055764,0.2095847430988305
200714006,6526,H,H,0.506141030719235,0.23651493451985048,0.2573440347609145
200714007,6435,A,H,0.4295778135119311,0.38569535795467924,0.18472682853338968
200714008,6526,A,A,0.14624579744055877,0.40772259573352265,0.44603160682591847
200714009,6597,H,H,0.5672502817443906,0.280044244459533,0.15270547379607635
200714010,6435,A,A,0.1471380344957531,0.2830849312440892,0.5697770342601577
200714012,6526,A,A,0.15898409513297596,0.36211431271720346,0.47890159214982064
200714013,6435,H,D,0.17844616548916545,0.4914141148361377,0.33013971967469674
200714014,6597,H,D,0.31142625982953204,0.35449787627619334,0.3340758638942747
200714015,6597,H,H,0.5092310159656052,0.3038996033920533,0.18686938064234151
200714016,6597,A,H,0.37203472869628,0.3491050846730699,0.27886018663065004
200714017,6597,A,H,0.5293314382769366,0.3413032252458795,0.12936533647718382
200714018,6597,A,H,0.5553231346524323,0.3292660360365791,0.11541082931098852
200714019,6526,A,D,0.18608352739343118,0.4517465625886891,0.36216991001787974
200714020,6435,A,H,0.4500807866539121,0.27952683541923895,0.2703923779268489
200714021,6435,H,H,0.4753319497106301,0.4155867890001267,0.10908126128924327
200714022,6526,A,A,0.08159541159204742,0.24490183429250348,0.6735027541154491
200714023,6597,H,H,0.7578102108969049,0.18130570816654165,0.06088408093655354
200714024,6526,A,H,0.5656664012463685,0.2565809084526202,0.17775269030101135
200714025,6527,A,A,0.08432102608740963,0.2454685542953343,0.670210419617256
203077629,6484,H,H,0.7176922162465429,0.2126551790310627,0.06965260472239436
203077630,6484,D,H,0.5504698535008875,0.21085247098990562,0.23867767550920696
203077631,6484,H,H,0.8253826363245649,0.10334759477142597,0.07126976890400911
203077632,6484,H,A,0.20888833099875706,0.30582722499705045,0.4852844440041924
203077633,6484,A,A,0.21260366516781948,0.21017709084420128,0.5772192439879793
203077634,6484,H,A,0.3680281977767225,0.16298082581614193,0.4689909764071356
203077635,6484,H,H,0.43358041055455315,0.26486172448810386,0.30155786495734294
203077636,6484,A,H,0.6003358988796694,0.15526803991116153,0.24439606120916904
203077637,6484,D,H,0.5249983001799057,0.25391836533411244,0.22108333448598186
203077638,6484,D,H,0.5139919301252319,0.23549805551604835,0.2505100143587197
203701457,6526,A,H,0.6443936858750073,0.22924987223870272,0.12635644188628986
203701458,6526,H,H,0.4631208412910237,0.350474676475509,0.18640448223346728
203701459,6526,D,H,0.39842165359002857,0.37699861564812,0.22457973076185156
203701460,6526,D,A,0.25739983849989134,0.2886354321976385,0.4539647293024701
203701461,6526,H,H,0.5670497744940497,0.26387527977979547,0.1690749457261548
203701462,6526,D,D,0.3523664089160464,0.3980430822475931,0.24959050883636044
203701464,6526,D,A,0.14308768270949626,0.3273210853623946,0.5295912319281091
203701465,6526,A,A,0.08867589851942695,0.3457618081039153,0.5655622933766578
203701466,6526,H,A,0.3217933260271077,0.3093504134217828,0.3688562605511094
203701468,6526,A,D,0.3012510497653787,0.4036410734108563,0.2951078768237651
205020017,6527,H,D,0.2942909063611678,0.3832983467372393,0.3224107469015928
205044727,6484,A,A,0.2634214957733732,0.32627279081725175,0.4103057134093751
205044728,6484,H,A,0.08790741358364834,0.16279426004105335,0.7492983263752984
205044729,6484,D,A,0.3091489890172352,0.268275273686203,0.42257573729656184
205044754,6484,A,A,0.1898190819519359,0.26140610054443575,0.5487748175036283
205044755,6484,D,A,0.3116666885424601,0.34364175105532246,0.34469156040221743
205044756,6484,A,A,0.08670552111004667,0.27680591967197354,0.6364885592179798
